X,Y,OBJECTID,DeviceId,DeviceRef,DeviceName,DeviceText,SubBuildingName,BuildingName,BuildingNumber,Thoroughfare,Street,DoubDep_Locality,Dep_Locality,PostTown,County,PostCode,UPRN,LocationShDesc,LocationLgDesc,Manufacturer,Model,PublishStatusID,DateCreated,DateUpdated,Attribution,OwnOrgName,OwnSchemeCode,OwnWebsite,OwnTelephoneNo,CtlOrgName,CtlSchemeCode,CtlWebsite,CtlTelephoneNo,Open24Hours,DeviceNetworks,DeviceStatus,PublishStatus,DeviceValidated,Moderated,LastUpdated,LastUpdatedBy,PaymentReq,PaymentDet,SubsRequired,SubsDetails,ParkingFees,ParkingFeesDet,ParkingFeesUrl,AccRestrict,AccRestrictDet,PhysRestrict,PhysRestrictText,OnStreet,LocationType,Bearing,Access24Hours,Easting,Northing,Latitude,Longitude
363876.4233,189961.899599999,323,e63f5afa0a0697ce061ef4bf91432fb2,RV01089,Rock Street Car park ,,,,,Bath Road,,,,Thornbury,Bristol,BS35 2FH,,,,Alfen,ICU Eve,1,2023/07/28 08:22:10+00,2023/07/28 08:22:10+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,363876.42326585,189961.89956712,51.607326,-2.523026
364569.0223,173954.519099999,324,e351f1d1c3fec9299fbbd8a31e64dfdb,RV01095,Boultons Road Car Park,,,Boultons Road Car Park,,Boultons Road,,,,Kingswood,Bristol,BS15 1RU,,,,Alfen,ICU Eve,1,2023/07/28 08:26:28+00,2023/07/28 08:26:28+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,364569.02230048,173954.51911369,51.463444,-2.511409
363876.4233,189961.899599999,325,14f4972736f1df51aae3e3f239a34b04,RV01091,Rock Street Car park,,,Rock Street Car park ,,Bath Road,,,,Thornbury,Bristol,BS35 2FH,,,,Alfen,ICU Eve,1,2023/07/28 08:46:37+00,2023/07/28 08:46:37+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,363876.42326585,189961.89956712,51.607326,-2.523026
360471.3863,181779.943499999,326,db9fb17d9698f121d6cd35a0e8630841,RV01094,Coniston Road Car Park,,,Coniston Road Car Park,,Coniston Road,,,,Patchway,Bristol,BS34 5JA,,,,Alfen,ICU Eve,1,2023/07/28 08:53:15+00,2023/07/28 08:53:15+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,360471.38628018,181779.94354048,51.533531,-2.571271
360471.3863,181779.943499999,327,e5584672b85b26a4c58af7407347c1d9,RV01093,Coniston Road Car Park,,,Coniston Road Car Park,,Coniston Road,,,,Patchway,Bristol,BS34 5JA,,,,Alfen,ICU Eve,1,2023/07/28 09:02:56+00,2023/07/28 09:02:56+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,360471.38628018,181779.94354048,51.533531,-2.571271
357160.3404,189622.504000001,328,e6f393115ac44b510e769cf04a586588,GS10090,GS10090,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:12:16+00,2023/10/04 09:12:16+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,329,549b0cfe3ea84f0a249ae0aa8f6e8d64,TACW2243920T0508,GS10091A,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:12:16+00,2023/10/04 09:12:16+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,330,836e51bfd4159f2f03e586a8a9e18293,TACW2243920T0522,GS10091B,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:12:16+00,2023/10/04 09:12:16+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
360895.6689,175050.611099999,331,76874a676739806c45d98c3ccc41357d,GS10119,GS10119,,,,,,"Eastgate Shopping Centre, Eastgate Road",,,Eastville, Bristol,BS5 6XX,,,,ABB,,1,2023/10/04 09:12:18+00,2023/10/04 09:12:18+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Retail car park,,No,360895.66890876,175050.61112303,51.473057,-2.564405
351008.1098,175619.760600001,332,35c5e7d89942383b95c6fc0efdbe73e7,GS10355,GS10355,,,,,,"M5 Motorway, Jct 19",,,Portbury, Bristol,BS20 7XG,,,,ABB,,1,2023/10/04 09:18:31+00,2023/10/04 09:18:31+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,351008.10978283,175619.76064386,51.477402,-2.706834
357393.815,180880.332800001,333,b1bc88a6e84e94eb2195e54a455eea03,GS10394,GS10394,,,,,,A4018,,,Bristol,Bristol,BS10 7TL,,,,ABB,,1,2023/10/04 09:18:33+00,2023/10/04 09:18:33+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Retail car park,,No,357393.81503859,180880.33280753,51.525218,-2.615528
357393.815,180880.332800001,334,5ab8cf2bb773fb1b08fb934567cddb6a,GS10395,GS10395,,,,,,A4018,,,Bristol,Bristol,BS10 7TL,,,,ABB,,1,2023/10/04 09:18:33+00,2023/10/04 09:18:33+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Retail car park,,No,357393.81503859,180880.33280753,51.525218,-2.615528
357393.815,180880.332800001,335,02aecc1719dc308a7efac6064861cf93,GS10396,GS10396,,,,,,A4018,,,Bristol,Bristol,BS10 7TL,,,,ABB,,1,2023/10/04 09:18:33+00,2023/10/04 09:18:33+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Retail car park,,No,357393.81503859,180880.33280753,51.525218,-2.615528
357393.815,180880.332800001,336,35a895e9557d1c1efbb0c725f16089c0,TACW2243520T0152,GS10397,,,,,,A4018,,,Bristol,Bristol,BS10 7TL,,,,ABB,,1,2023/10/04 09:18:34+00,2023/10/04 09:18:34+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Retail car park,,No,357393.81503859,180880.33280753,51.525218,-2.615528
357160.3404,189622.504000001,337,98512e599eadddf308d4dfeb48f98005,GS10435,GS10435,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,338,66064302b088f378808c9eafedb65409,GS10436,GS10436,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,339,0f577dc7566dc8700d32b49b564d1fca,GS10437,GS10437,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,340,4501a48d6be19783cea78bd746415e4c,GS10438,GS10438,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,341,6620806b91fb2d980267b3818d12dfd8,GS10439,GS10439,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
357160.3404,189622.504000001,342,5a16063e7a84c380b03027de2888bcef,GS10440,GS10440,,,,,,"M48 Motorway, Jct 1",,,"Aust, Bristol", South Gloucester,BS35 4BH,,,,ABB,,1,2023/10/04 09:18:36+00,2023/10/04 09:18:36+00,GRIDSERVE Sustainable Energy,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,GRIDSERVE Sustainable Energy,GRIDSERVE,https://www.gridserve.com,0333 1234333,,GRIDSERVE Sustainable Energy,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Service station,,No,357160.34041556,189622.50396198,51.603802,-2.619964
374840.9435,164929.8441,343,60e6df74e82f934b77ca81ccdfccfd40,GBCPIE65188551,SUTTON HOTELS FRANCIS HOTEL,,,,,,"Francis Hotel, 6-12 Queen Square",,,Bath,Somerset,BA1 2HH,,,,Other,,1,2023/10/27 16:32:58+00,2023/10/27 16:32:58+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,374840.94349128,164929.84413216,51.38285,-2.362906
374840.9435,164929.8441,344,5b28f6eb0b3435c531e7e947c1211b9b,GBCPIE65188552,SUTTON HOTELS FRANCIS HOTEL,,,,,,"Francis Hotel, 6-12 Queen Square",,,Bath,Somerset,BA1 2HH,,,,Other,,1,2023/10/27 16:32:58+00,2023/10/27 16:32:58+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,374840.94349128,164929.84413216,51.38285,-2.362906
363895.5112,189377.1909,345,c811222d1de63981a9154673c84526cd,GBCPIE67071251,THORNBURY T1,,,,,,"Unit A3, Short Way",,,Thornbury,Gloucestershire,BS35 3UU,,,,Other,,1,2023/10/28 09:40:26+00,2023/10/28 09:40:26+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,363895.51124583,189377.19092457,51.60207,-2.52269
363895.5112,189377.1909,346,c0278ac55539227e1c27329a9dcb3626,GBCPIE67071252,THORNBURY T1,,,,,,"Unit A3, Short Way",,,Thornbury,Gloucestershire,BS35 3UU,,,,Other,,1,2023/10/28 09:40:26+00,2023/10/28 09:40:26+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,363895.51124583,189377.19092457,51.60207,-2.52269
367047.5339,173342.694499999,347,4e726d27dd1c40643d2ea81d86b741b9,GBCPIE67567551,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
367047.5339,173342.694499999,348,8e1fbf177ce6427cfae9dbec5ea53e5f,GBCPIE67567552,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
367047.5339,173342.694499999,349,2d4896f901757aff96d3c6ee0d6ece73,GBCPIE67567651,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
367047.5339,173342.694499999,350,e152be4ca50db4f9b93fc15bdb1d9731,GBCPIE67567652,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
367047.5339,173342.694499999,351,e6b3df4b792d9b9ab0e1e9901d68cb0c,GBCPIE67567751,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
367047.5339,173342.694499999,352,af9d66507b76a890adf68348360207ac,GBCPIE67567752,WARMLEY CORUM 3,,,,,,Corum 1,,,Warmley,Gloucestershire,BS30 8FJ,,,,Other,,1,2023/10/28 09:46:11+00,2023/10/28 09:46:11+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,367047.53389033,173342.69451698,51.458093,-2.475676
360663.263,180763.872199999,353,1fbddf9869041fa6049ef3883087bef8,GBCPIE28358551,ROLLS_ROYCE BRISTOL1,,,,,,B4057,,,Filton,Gloucestershire,BS34,,,,Other,,1,2023/10/28 09:47:52+00,2023/10/28 09:47:52+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360663.2629692,180763.87216103,51.524409,-2.568391
360663.263,180763.872199999,354,0cbc8967e9cec7444e467de44e100be4,GBCPIE28358552,ROLLS_ROYCE BRISTOL1,,,,,,B4057,,,Filton,Gloucestershire,BS34,,,,Other,,1,2023/10/28 09:47:52+00,2023/10/28 09:47:52+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360663.2629692,180763.87216103,51.524409,-2.568391
360663.263,180763.872199999,355,d924e98a76e9af048218d5169b59373c,GBCPIE28358451,ROLLS_ROYCE BRISTOL1,,,,,,B4057,,,Filton,Gloucestershire,BS34,,,,Other,,1,2023/10/28 09:47:52+00,2023/10/28 09:47:52+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360663.2629692,180763.87216103,51.524409,-2.568391
360663.263,180763.872199999,356,70a544476ce62ba78502ce463c2500d6,GBCPIE28358452,ROLLS_ROYCE BRISTOL1,,,,,,B4057,,,Filton,Gloucestershire,BS34,,,,Other,,1,2023/10/28 09:47:52+00,2023/10/28 09:47:52+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360663.2629692,180763.87216103,51.524409,-2.568391
360528.3727,180886.491,357,f2fab98dc792d8199eecbc69a110185b,GBCPIE67917551,ROLLS_ROYCE BRISTOL AC,,,,,,Rolls Royce Gloucester Road,,,Patchway,Gloucestershire,BS34 6QA,,,,Other,,1,2023/10/28 10:56:33+00,2023/10/28 10:56:33+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360528.37268743,180886.49103455,51.525502,-2.570349
360528.3727,180886.491,358,093c07ef4319891a047d522ff9372d1a,GBCPIE67917552,ROLLS_ROYCE BRISTOL AC,,,,,,Rolls Royce Gloucester Road,,,Patchway,Gloucestershire,BS34 6QA,,,,Other,,1,2023/10/28 10:56:33+00,2023/10/28 10:56:33+00,ChargePoint Network (Netherlands) B.V.,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,ChargePoint Network (Netherlands) B.V.,chargepointnetwork,https://www.chargepoint.com/,+44 (20) 75195052,,ChargePoint Network (Netherlands) B.V.,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360528.37268743,180886.49103455,51.525502,-2.570349
357560.0402,175884.352399999,359,308fead6cc51941e83163b1ae846f636,GBTNMEGL18B02733,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/11/01 16:22:25+00,2023/11/01 16:22:25+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
357560.0402,175884.352399999,360,2f130bae5a3948b1fb3aac9477b4dab2,GBTNMEGL18B02735,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/11/01 16:22:25+00,2023/11/01 16:22:25+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
357560.0402,175884.352399999,361,1678d948c4bf1a3ce42ea77ef3dfa147,GBTNMEGL18B03263,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/11/01 16:22:25+00,2023/11/01 16:22:25+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
357560.0402,175884.352399999,362,cf3cb2932a415a5d33b089f12067fe4d,GBTNMEGL19B02779,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/11/01 16:22:25+00,2023/11/01 16:22:25+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
367318.1437,177217.15,363,30acea7ef24b2ecb908ebec9226db974,0677,Smart Charge - Sainsbury's Emersons Green,,,Sainsbury's ,,The Village,Emerson Way,,,Emersons Green,Bristol,BS16 7AE,,,,Kempower,S-Series,1,2023/11/17 14:03:01+00,2024/01/26 09:58:57+00,Smart Charge,Smart Charge,sainsburys01,http://www.smartcharge.co.uk/,01908 081530,Smart Charge,sainsburys01,http://www.smartcharge.co.uk/,01908 081530,,Smart Charge,In service,Published,0,Y,2024/01/26 09:58:57+00,Smart Charge,Yes,£0.75 / kWh,No,,No,,https://smartcharge.co.uk/,No,,No,,No,Retail car park,,No,367318.14371847,177217.14995296,51.492945,-2.47214
361162.2136,171736.117900001,364,d53a683ae5daa34edb84c7607c92d6a1,0795,Smart Charge - Sainsbury's Castle Court,,,Sainsbury's,,St. Philips Causeway,Arnos Vale,,,Bristol,Bristol,BS4 3BD,,,,Kempower,S-Series,1,2023/11/17 14:09:10+00,2024/01/26 10:02:49+00,Smart Charge,Smart Charge,sainsburys01,http://www.smartcharge.co.uk/,01908 081530,Smart Charge,sainsburys01,http://www.smartcharge.co.uk/,01908 081530,,Smart Charge,In service,Published,0,Y,2024/01/26 10:02:49+00,Smart Charge,Yes,£0.75p / kWh,No,,No,,https://smartcharge.co.uk/,No,,No,,No,Retail car park,,No,361162.21364178,171736.11791341,51.443274,-2.560203
